I1,I3,I4,I5,I6,I7,I8,I9,I10,DS,DS_perc,metric,I1_Index_1,I1_Index_2,I1_Index_3,I4_Index_1,I4_Index_2,I4_Index_3,I8_Index_1,I8_Index_2,I8_Index_3,cell_1,cell_2,cell_3
I1_sec_inc,I3_pay_food,I4_hous_overcrowd,I5_med_satis,I6_edu_dist,I7_job_unemploy,I8_econ_account,I9_hlp_access,I10_doc_birth,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_inc,I3_pay_food,I4_hous_ownership,I5_med_dist,I6_edu_dist,I7_job_employ,I8_poor190,I9_hlp_own,I10_doc_birth,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_day,I3_no_borrow,I4_hous_water,I5_med_satis,I6_educ_child,I7_job_employ,I8_econ_account,I9_hlp_own,I10_doc_birth,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_day,I3_no_borrow,I4_hous_toilet,I5_med_dist,I6_ever_school,I7_job_employ,I8_poor190,I9_hlp_access,I10_doc_id,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_night,I3_no_borrow,I4_hous_overcrowd,I5_med_satis,I6_ever_school,I7_job_employ,I8_econ_account,I9_hlp_own,I10_doc_id,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_day,I3_no_borrow,I4_hous_ownership,I5_med_satis,I6_ever_school,I7_job_employ,I8_econ_account,I9_hlp_own,I10_doc_id,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_inc,I3_no_borrow,I4_hous_overcrowd,I5_med_satis,I6_educ_child,I7_job_unemploy,I8_poor32,I9_hlp_access,I10_doc_birth,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_day,I3_pay_food,I4_hous_toilet,I5_med_satis,I6_educ_child,I7_job_employ,I8_econ_account,I9_hlp_own,I10_doc_id,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_day,I3_pay_food,I4_hous_overcrowd,I5_med_dist,I6_educ_child,I7_job_employ,I8_poor190,I9_hlp_access,I10_doc_id,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_inc,I3_pay_food,I4_hous_toilet,I5_med_satis,I6_ever_school,I7_job_employ,I8_poor32,I9_hlp_doc,I10_doc_id,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_rep,I3_pay_food,I4_hous_toilet,I5_med_satis,I6_edu_dist,I7_job_employ,I8_poor190,I9_hlp_access,I10_doc_birth,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_day,I3_pay_food,I4_hous_overcrowd,I5_med_dist,I6_edu_dist,I7_job_employ,I8_econ_account,I9_hlp_access,I10_doc_id,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_day,I3_no_borrow,I4_hous_water,I5_med_dist,I6_edu_dist,I7_job_unemploy,I8_econ_market,I9_hlp_own,I10_doc_id,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_inc,I3_pay_food,I4_hous_water,I5_med_dist,I6_edu_dist,I7_job_unemploy,I8_econ_market,I9_hlp_access,I10_doc_id,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_rep,I3_no_borrow,I4_hous_toilet,I5_med_satis,I6_edu_dist,I7_job_unemploy,I8_poor32,I9_hlp_access,I10_doc_birth,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_day,I3_pay_food,I4_hous_water,I5_med_dist,I6_ever_school,I7_job_unemploy,I8_poor190,I9_hlp_doc,I10_doc_id,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_inc,I3_pay_food,I4_hous_ownership,I5_med_satis,I6_ever_school,I7_job_unemploy,I8_poor32,I9_hlp_doc,I10_doc_id,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_day,I3_pay_food,I4_hous_ownership,I5_med_satis,I6_edu_dist,I7_job_employ,I8_econ_account,I9_hlp_access,I10_doc_id,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_day,I3_no_borrow,I4_hous_ownership,I5_med_satis,I6_educ_child,I7_job_employ,I8_poor190,I9_hlp_own,I10_doc_id,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_inc,I3_no_borrow,I4_hous_overcrowd,I5_med_dist,I6_educ_child,I7_job_unemploy,I8_econ_market,I9_hlp_own,I10_doc_birth,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_inc,I3_pay_food,I4_hous_toilet,I5_med_dist,I6_educ_child,I7_job_employ,I8_poor190,I9_hlp_own,I10_doc_id,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_day,I3_pay_food,I4_hous_toilet,I5_med_dist,I6_edu_dist,I7_job_employ,I8_poor190,I9_hlp_doc,I10_doc_id,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_day,I3_no_borrow,I4_hous_ownership,I5_med_dist,I6_edu_dist,I7_job_employ,I8_econ_market,I9_hlp_own,I10_doc_birth,45.598646159,0.0025584371935165494,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_inc,I3_pay_food,I4_hous_water,I5_med_dist,I6_educ_child,I7_job_unemploy,I8_econ_account,I9_hlp_own,I10_doc_id,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_day,I3_no_borrow,I4_hous_overcrowd,I5_med_satis,I6_edu_dist,I7_job_unemploy,I8_econ_market,I9_hlp_own,I10_doc_id,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_inc,I3_no_borrow,I4_hous_water,I5_med_satis,I6_ever_school,I7_job_unemploy,I8_econ_market,I9_hlp_doc,I10_doc_birth,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_rep,I3_pay_food,I4_hous_toilet,I5_med_satis,I6_ever_school,I7_job_unemploy,I8_econ_market,I9_hlp_doc,I10_doc_id,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_rep,I3_no_borrow,I4_hous_toilet,I5_med_dist,I6_educ_child,I7_job_unemploy,I8_econ_market,I9_hlp_own,I10_doc_birth,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_day,I3_pay_food,I4_hous_toilet,I5_med_satis,I6_educ_child,I7_job_unemploy,I8_econ_market,I9_hlp_own,I10_doc_birth,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_inc,I3_pay_food,I4_hous_overcrowd,I5_med_dist,I6_ever_school,I7_job_employ,I8_econ_market,I9_hlp_access,I10_doc_id,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_day,I3_no_borrow,I4_hous_water,I5_med_satis,I6_ever_school,I7_job_employ,I8_poor32,I9_hlp_own,I10_doc_id,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_inc,I3_no_borrow,I4_hous_ownership,I5_med_dist,I6_educ_child,I7_job_unemploy,I8_poor190,I9_hlp_doc,I10_doc_birth,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_day,I3_pay_food,I4_hous_toilet,I5_med_satis,I6_ever_school,I7_job_unemploy,I8_poor32,I9_hlp_own,I10_doc_id,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_day,I3_pay_food,I4_hous_ownership,I5_med_satis,I6_edu_dist,I7_job_employ,I8_econ_account,I9_hlp_own,I10_doc_id,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_night,I3_pay_food,I4_hous_overcrowd,I5_med_dist,I6_ever_school,I7_job_unemploy,I8_econ_market,I9_hlp_access,I10_doc_birth,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_day,I3_pay_food,I4_hous_water,I5_med_dist,I6_edu_dist,I7_job_unemploy,I8_poor32,I9_hlp_own,I10_doc_birth,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_inc,I3_no_borrow,I4_hous_water,I5_med_satis,I6_ever_school,I7_job_unemploy,I8_poor32,I9_hlp_access,I10_doc_id,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_night,I3_no_borrow,I4_hous_toilet,I5_med_dist,I6_educ_child,I7_job_employ,I8_poor32,I9_hlp_own,I10_doc_birth,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_day,I3_no_borrow,I4_hous_water,I5_med_dist,I6_edu_dist,I7_job_unemploy,I8_poor32,I9_hlp_doc,I10_doc_id,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_inc,I3_no_borrow,I4_hous_overcrowd,I5_med_dist,I6_educ_child,I7_job_employ,I8_poor32,I9_hlp_doc,I10_doc_id,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_day,I3_no_borrow,I4_hous_water,I5_med_dist,I6_ever_school,I7_job_unemploy,I8_poor190,I9_hlp_own,I10_doc_id,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_day,I3_no_borrow,I4_hous_overcrowd,I5_med_satis,I6_educ_child,I7_job_employ,I8_econ_account,I9_hlp_access,I10_doc_id,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_night,I3_pay_food,I4_hous_toilet,I5_med_dist,I6_educ_child,I7_job_employ,I8_poor190,I9_hlp_access,I10_doc_id,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_day,I3_pay_food,I4_hous_overcrowd,I5_med_dist,I6_ever_school,I7_job_employ,I8_econ_account,I9_hlp_own,I10_doc_id,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_day,I3_pay_food,I4_hous_overcrowd,I5_med_dist,I6_ever_school,I7_job_employ,I8_poor190,I9_hlp_access,I10_doc_birth,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_rep,I3_no_borrow,I4_hous_water,I5_med_satis,I6_ever_school,I7_job_employ,I8_poor32,I9_hlp_own,I10_doc_id,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_night,I3_pay_food,I4_hous_water,I5_med_dist,I6_edu_dist,I7_job_employ,I8_econ_account,I9_hlp_access,I10_doc_id,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_inc,I3_pay_food,I4_hous_ownership,I5_med_dist,I6_edu_dist,I7_job_employ,I8_poor32,I9_hlp_doc,I10_doc_birth,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_rep,I3_no_borrow,I4_hous_overcrowd,I5_med_dist,I6_edu_dist,I7_job_unemploy,I8_econ_market,I9_hlp_access,I10_doc_id,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_inc,I3_pay_food,I4_hous_toilet,I5_med_dist,I6_edu_dist,I7_job_unemploy,I8_econ_market,I9_hlp_access,I10_doc_birth,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_night,I3_no_borrow,I4_hous_ownership,I5_med_dist,I6_edu_dist,I7_job_unemploy,I8_poor190,I9_hlp_own,I10_doc_birth,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_night,I3_pay_food,I4_hous_ownership,I5_med_dist,I6_ever_school,I7_job_unemploy,I8_poor190,I9_hlp_access,I10_doc_id,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_day,I3_pay_food,I4_hous_toilet,I5_med_satis,I6_educ_child,I7_job_employ,I8_poor190,I9_hlp_own,I10_doc_birth,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_inc,I3_pay_food,I4_hous_water,I5_med_dist,I6_ever_school,I7_job_employ,I8_poor32,I9_hlp_access,I10_doc_birth,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_day,I3_pay_food,I4_hous_water,I5_med_dist,I6_educ_child,I7_job_unemploy,I8_econ_account,I9_hlp_access,I10_doc_birth,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_rep,I3_pay_food,I4_hous_water,I5_med_dist,I6_educ_child,I7_job_unemploy,I8_econ_account,I9_hlp_access,I10_doc_id,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_day,I3_pay_food,I4_hous_toilet,I5_med_satis,I6_educ_child,I7_job_unemploy,I8_poor190,I9_hlp_own,I10_doc_birth,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_night,I3_pay_food,I4_hous_water,I5_med_dist,I6_educ_child,I7_job_unemploy,I8_econ_market,I9_hlp_access,I10_doc_id,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_inc,I3_no_borrow,I4_hous_ownership,I5_med_satis,I6_ever_school,I7_job_unemploy,I8_poor190,I9_hlp_doc,I10_doc_birth,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_night,I3_pay_food,I4_hous_water,I5_med_satis,I6_edu_dist,I7_job_employ,I8_poor32,I9_hlp_own,I10_doc_id,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_rep,I3_no_borrow,I4_hous_overcrowd,I5_med_dist,I6_ever_school,I7_job_employ,I8_poor32,I9_hlp_access,I10_doc_birth,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_night,I3_no_borrow,I4_hous_ownership,I5_med_dist,I6_edu_dist,I7_job_unemploy,I8_poor32,I9_hlp_own,I10_doc_id,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_inc,I3_pay_food,I4_hous_ownership,I5_med_dist,I6_ever_school,I7_job_employ,I8_poor32,I9_hlp_own,I10_doc_birth,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_day,I3_no_borrow,I4_hous_toilet,I5_med_satis,I6_edu_dist,I7_job_employ,I8_econ_account,I9_hlp_doc,I10_doc_id,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_inc,I3_pay_food,I4_hous_ownership,I5_med_dist,I6_educ_child,I7_job_employ,I8_econ_account,I9_hlp_doc,I10_doc_id,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_inc,I3_pay_food,I4_hous_ownership,I5_med_dist,I6_ever_school,I7_job_unemploy,I8_poor32,I9_hlp_access,I10_doc_birth,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_night,I3_no_borrow,I4_hous_water,I5_med_satis,I6_edu_dist,I7_job_employ,I8_poor32,I9_hlp_own,I10_doc_birth,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_day,I3_no_borrow,I4_hous_ownership,I5_med_dist,I6_educ_child,I7_job_employ,I8_poor190,I9_hlp_doc,I10_doc_birth,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_inc,I3_pay_food,I4_hous_ownership,I5_med_satis,I6_educ_child,I7_job_employ,I8_poor32,I9_hlp_own,I10_doc_id,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_night,I3_no_borrow,I4_hous_toilet,I5_med_dist,I6_educ_child,I7_job_employ,I8_econ_market,I9_hlp_access,I10_doc_id,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_rep,I3_no_borrow,I4_hous_ownership,I5_med_dist,I6_ever_school,I7_job_unemploy,I8_poor190,I9_hlp_own,I10_doc_id,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_rep,I3_no_borrow,I4_hous_overcrowd,I5_med_satis,I6_educ_child,I7_job_employ,I8_econ_account,I9_hlp_doc,I10_doc_id,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_inc,I3_no_borrow,I4_hous_water,I5_med_dist,I6_educ_child,I7_job_unemploy,I8_poor190,I9_hlp_access,I10_doc_birth,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_day,I3_pay_food,I4_hous_water,I5_med_satis,I6_ever_school,I7_job_employ,I8_poor190,I9_hlp_doc,I10_doc_birth,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_rep,I3_pay_food,I4_hous_toilet,I5_med_satis,I6_edu_dist,I7_job_employ,I8_poor190,I9_hlp_own,I10_doc_birth,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_inc,I3_no_borrow,I4_hous_overcrowd,I5_med_dist,I6_educ_child,I7_job_unemploy,I8_econ_account,I9_hlp_doc,I10_doc_birth,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_rep,I3_pay_food,I4_hous_toilet,I5_med_dist,I6_ever_school,I7_job_unemploy,I8_poor32,I9_hlp_access,I10_doc_id,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_inc,I3_no_borrow,I4_hous_ownership,I5_med_satis,I6_educ_child,I7_job_unemploy,I8_poor32,I9_hlp_access,I10_doc_id,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_night,I3_no_borrow,I4_hous_overcrowd,I5_med_dist,I6_educ_child,I7_job_unemploy,I8_poor190,I9_hlp_own,I10_doc_birth,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_night,I3_pay_food,I4_hous_ownership,I5_med_dist,I6_ever_school,I7_job_unemploy,I8_poor32,I9_hlp_doc,I10_doc_id,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_rep,I3_no_borrow,I4_hous_toilet,I5_med_satis,I6_edu_dist,I7_job_employ,I8_econ_market,I9_hlp_access,I10_doc_birth,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_day,I3_no_borrow,I4_hous_overcrowd,I5_med_satis,I6_ever_school,I7_job_employ,I8_poor190,I9_hlp_access,I10_doc_birth,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_rep,I3_pay_food,I4_hous_ownership,I5_med_satis,I6_edu_dist,I7_job_employ,I8_poor190,I9_hlp_access,I10_doc_birth,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_inc,I3_pay_food,I4_hous_ownership,I5_med_satis,I6_educ_child,I7_job_unemploy,I8_econ_account,I9_hlp_own,I10_doc_birth,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_night,I3_pay_food,I4_hous_water,I5_med_satis,I6_edu_dist,I7_job_employ,I8_poor32,I9_hlp_own,I10_doc_birth,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_rep,I3_no_borrow,I4_hous_water,I5_med_satis,I6_educ_child,I7_job_employ,I8_econ_account,I9_hlp_doc,I10_doc_birth,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_inc,I3_no_borrow,I4_hous_water,I5_med_dist,I6_educ_child,I7_job_unemploy,I8_econ_account,I9_hlp_access,I10_doc_birth,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_inc,I3_no_borrow,I4_hous_water,I5_med_dist,I6_edu_dist,I7_job_unemploy,I8_poor190,I9_hlp_access,I10_doc_id,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_inc,I3_no_borrow,I4_hous_toilet,I5_med_satis,I6_edu_dist,I7_job_employ,I8_econ_account,I9_hlp_access,I10_doc_id,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_night,I3_pay_food,I4_hous_ownership,I5_med_dist,I6_educ_child,I7_job_unemploy,I8_econ_account,I9_hlp_access,I10_doc_id,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_rep,I3_no_borrow,I4_hous_toilet,I5_med_dist,I6_edu_dist,I7_job_unemploy,I8_econ_account,I9_hlp_doc,I10_doc_birth,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_inc,I3_pay_food,I4_hous_toilet,I5_med_satis,I6_edu_dist,I7_job_unemploy,I8_econ_market,I9_hlp_doc,I10_doc_id,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_rep,I3_pay_food,I4_hous_toilet,I5_med_satis,I6_educ_child,I7_job_unemploy,I8_poor32,I9_hlp_own,I10_doc_birth,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
I1_sec_inc,I3_pay_food,I4_hous_ownership,I5_med_satis,I6_ever_school,I7_job_unemploy,I8_econ_account,I9_hlp_access,I10_doc_id,0,0,4: Homogeneous cells,NA,NA,NA,NA,NA,NA,NA,NA,NA,HH_house_type,HH_year_o_farrival,HH_times_displaced
